"Gender = Female";"Gender = Male";"Customer Type = Loyal Customer";"Customer Type = disloyal Customer";"Type of Travel = Business travel";"Type of Travel = Personal Travel";"Class = Eco";"Class = Business";"Class = Eco Plus";"Age";"Flight Distance";"Inflight wifi service";"Departure/Arrival time convenient";"Ease of Online booking";"Gate location";"Food and drink";"Online boarding";"Seat comfort";"Inflight entertainment";"On-board service";"Leg room service";"Baggage handling";"Checkin service";"Inflight service";"Cleanliness";"Departure Delay in Minutes";"Arrival Delay in Minutes";"satisfaction"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.32051282051282054;0.16861873990306947;0.6;0.8;0.6;0.5;0.6;0.6;0.5;0.6;0.6;1.0;0.75;0.0;0.8;0.6;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.1282051282051282;0.06724555735056542;0.0;1.0;0.0;0.75;1.0;0.0;1.0;1.0;1.0;0.6;1.0;1.0;0.8;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.2692307692307692;0.6245961227786753;0.8;0.8;0.8;0.75;0.8;0.8;0.75;0.8;0.8;0.6;0.75;1.0;1.0;0.8;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5769230769230769;0.4468901453957997;0.4;0.4;0.4;0.25;0.4;0.8;0.75;1.0;1.0;0.8;1.0;1.0;1.0;0.6;0.02127659574468085;0.015246636771300448;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4358974358974359;0.19163974151857835;0.8;0.2;0.2;0.0;0.8;0.8;0.75;0.8;0.4;0.8;0.75;0.25;0.6;0.8;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.2692307692307692;0.2861470113085622;0.0;0.0;0.0;0.5;1.0;0.0;1.0;1.0;0.6;0.2;0.25;0.5;1.0;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4230769230769231;0.49293214862681745;0.4;1.0;1.0;1.0;0.4;0.2;0.25;0.4;0.4;0.4;0.25;0.75;0.4;0.6;0.0035460992907801418;0.013452914798206279;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4358974358974359;0.3412762520193861;0.8;1.0;1.0;1.0;0.8;0.8;0.75;0.8;0.2;0.4;0.5;0.75;0.8;0.8;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.44871794871794873;0.5098949919224556;0.2;0.2;0.2;0.0;0.4;0.8;1.0;0.8;0.8;1.0;1.0;0.5;0.8;0.6;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5641025641025641;0.02079967689822294;0.4;0.4;1.0;0.25;1.0;0.8;1.0;1.0;1.0;1.0;0.75;1.0;1.0;0.6;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6153846153846154;0.36409531502423265;0.6;0.6;0.6;0.5;0.4;0.4;0.75;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.3717948717948718;0.11692245557350565;0.6;0.0;0.6;0.75;0.4;0.6;0.25;0.4;0.8;0.2;0.5;0.0;0.8;0.4;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.2948717948717949;0.05432148626817448;0.8;0.6;0.8;0.5;0.6;0.8;0.5;0.6;0.6;1.0;0.75;0.25;0.8;0.6;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.20512820512820512;0.08259289176090469;0.0;0.0;0.0;0.75;0.2;0.0;0.0;0.2;1.0;0.8;0.75;0.75;0.8;0.2;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.14102564102564102;0.28695476575121165;0.6;0.2;0.6;0.25;0.4;0.6;1.0;0.4;0.8;0.6;0.25;0.25;0.6;0.4;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.3717948717948718;0.07835218093699516;0.4;0.6;0.4;0.5;0.6;0.4;0.5;0.6;0.4;0.4;0.5;0.25;0.6;0.6;0.01950354609929078;0.019730941704035873;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.11538461538461539;0.18760096930533118;0.2;0.2;0.2;0.75;0.2;0.6;0.5;0.6;0.6;1.0;1.0;0.5;1.0;0.6;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5384615384615384;0.04604200323101777;0.2;0.2;0.2;0.0;1.0;1.0;1.0;0.8;0.8;0.8;0.75;0.75;0.8;1.0;0.013297872340425532;0.010762331838565023;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4358974358974359;0.4818255250403877;0.6;0.6;0.6;0.5;1.0;0.8;0.75;1.0;1.0;1.0;1.0;0.75;1.0;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.556340872374798;0.6;0.6;0.6;0.5;0.8;0.4;0.0;0.8;0.8;0.8;0.75;1.0;0.8;0.8;0.0;0.003587443946188341;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.34615384615384615;0.22213247172859452;0.2;0.2;0.2;0.0;0.6;0.6;0.5;0.2;0.2;0.2;0.0;0.5;0.2;0.8;0.012411347517730497;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8076923076923077;0.12055735056542811;0.2;1.0;0.2;0.5;1.0;1.0;0.75;1.0;1.0;0.2;1.0;0.5;1.0;0.8;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47435897435897434;0.061995153473344104;0.2;0.2;0.2;0.0;0.4;0.8;0.75;0.8;0.8;0.8;0.75;0.75;0.8;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.41025641025641024;0.5995557350565428;1.0;1.0;1.0;1.0;0.8;1.0;0.75;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.03900709219858156;0.09596412556053811;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.6282051282051282;0.1098546042003231;0.8;0.8;0.8;0.75;0.8;0.2;1.0;0.8;0.8;0.8;0.75;0.5;0.8;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.38461538461538464;0.08420840064620355;0.8;0.8;1.0;0.0;1.0;1.0;0.25;1.0;0.6;0.4;0.75;1.0;0.8;1.0;0.0;0.006278026905829596;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.782051282051282;0.132875605815832;0.4;0.6;0.4;0.0;0.4;0.4;1.0;0.4;1.0;0.4;1.0;0.25;0.8;0.4;0.08599290780141844;0.08609865470852018;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.01282051282051282;0.07532310177705977;0.2;1.0;0.2;0.5;0.8;0.2;0.75;0.8;0.6;1.0;1.0;0.5;0.8;0.8;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.48717948717948717;0.12358642972536349;0.8;0.2;0.2;0.0;0.2;0.8;0.25;0.8;0.8;0.8;0.75;0.75;0.8;1.0;0.0070921985815602835;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3717948717948718;0.5595718901453958;0.2;0.2;0.2;0.0;1.0;1.0;1.0;0.8;0.8;0.8;0.75;1.0;0.8;1.0;0.028368794326241134;0.013452914798206279;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4358974358974359;0.014337641357027463;0.6;0.2;1.0;0.0;0.6;0.6;0.5;0.6;0.2;1.0;0.75;1.0;0.6;0.6;8.865248226950354E-4;0.0053811659192825115;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3717948717948718;0.08703554119547657;0.4;0.4;0.4;0.25;0.8;1.0;0.75;0.6;0.6;0.4;0.5;0.75;0.6;0.4;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0641025641025641;0.5216074313408724;0.8;0.4;0.8;0.5;0.8;0.8;0.75;0.8;0.4;0.4;0.0;0.75;0.4;0.8;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.4266962843295638;1.0;1.0;1.0;1.0;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.2692307692307692;0.03735864297253635;0.0;0.8;0.0;0.25;0.8;0.8;0.75;0.8;0.4;0.8;0.0;1.0;0.6;0.8;0.0;0.06188340807174888;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.41025641025641024;0.2007269789983845;0.8;0.8;0.8;0.75;0.8;0.8;0.75;0.8;0.8;1.0;0.5;0.0;0.8;0.8;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.24358974358974358;0.5403877221324718;0.6;0.6;0.6;0.5;1.0;1.0;1.0;1.0;0.8;0.8;0.75;0.5;1.0;1.0;0.005319148936170213;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.07532310177705977;0.2;0.2;0.2;0.0;1.0;1.0;1.0;0.8;0.8;0.8;0.75;1.0;0.8;0.6;0.0062056737588652485;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.6282051282051282;0.1611470113085622;0.2;0.6;0.6;0.5;0.2;0.2;0.0;0.2;0.2;0.4;0.75;0.5;0.6;0.2;0.005319148936170213;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.21794871794871795;0.1938610662358643;0.8;0.8;0.8;1.0;0.8;0.8;0.75;0.8;0.6;0.4;0.75;0.75;0.8;0.8;0.0;0.007174887892376682;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.1282051282051282;0.015145395799676898;0.6;0.8;0.4;0.5;1.0;0.4;1.0;1.0;0.2;1.0;0.75;0.5;0.6;1.0;0.0;0.0053811659192825115;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.21794871794871795;0.22354604200323103;0.6;0.6;0.6;0.5;0.6;0.6;0.5;0.6;0.8;0.8;0.75;0.5;0.8;0.6;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5256410256410257;0.09087237479806139;0.4;1.0;0.4;0.5;1.0;0.2;0.5;0.8;0.8;0.4;0.75;1.0;0.8;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.21794871794871795;0.7126413570274637;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.4;1.0;0.75;1.0;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.16666666666666666;0.10945072697899838;0.6;0.8;0.6;0.75;0.8;0.6;0.75;0.8;0.6;0.6;1.0;0.75;0.8;0.8;8.865248226950354E-4;0.0242152466367713;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.05128205128205128;0.02201130856219709;0.4;0.0;0.0;0.0;0.6;0.0;0.5;0.6;0.6;0.6;1.0;0.75;1.0;0.6;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.34615384615384615;0.12903877221324717;0.2;0.8;0.8;0.75;0.2;0.2;0.0;0.2;0.4;0.2;0.5;0.75;0.8;0.2;0.030141843971631204;0.04753363228699552;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4230769230769231;0.1122778675282714;0.2;0.2;0.2;0.0;0.4;1.0;0.75;0.8;0.8;0.8;0.75;1.0;0.8;0.6;0.0;0.0053811659192825115;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.14102564102564102;0.09511308562197092;0.2;0.8;0.2;0.5;0.8;0.2;0.75;0.8;0.6;0.8;0.75;0.75;1.0;0.8;0.0;0.04394618834080718;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.6923076923076923;0.11369143780290791;0.8;0.8;0.8;0.0;0.2;0.4;0.25;0.6;0.6;0.8;0.5;0.25;0.6;1.0;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.358974358974359;0.31482229402261713;0.8;0.8;0.8;0.75;1.0;0.8;1.0;1.0;0.4;0.8;0.0;1.0;0.4;1.0;0.010638297872340425;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.38461538461538464;0.23263327948303716;0.2;0.2;0.2;0.5;0.2;0.2;0.0;0.2;0.2;0.4;0.25;0.5;0.6;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.28205128205128205;0.372172859450727;0.8;0.8;0.8;1.0;0.6;0.8;0.5;0.6;0.2;0.2;0.75;0.0;0.6;0.6;8.865248226950354E-4;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.41025641025641024;0.5216074313408724;1.0;1.0;1.0;0.25;0.4;1.0;0.25;0.4;0.6;0.6;0.75;0.5;0.8;0.4;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5128205128205128;0.20234248788368336;0.2;0.8;0.4;0.25;0.6;0.4;0.5;0.6;0.6;0.6;1.0;0.5;1.0;0.6;0.0;0.0026905829596412557;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7307692307692307;0.14761712439418417;0.4;0.6;0.4;0.5;0.4;0.8;0.5;1.0;1.0;0.4;1.0;0.5;1.0;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.02221324717285945;0.6;0.6;0.6;0.75;1.0;0.6;1.0;1.0;0.6;0.6;0.5;0.25;0.8;1.0;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.4230769230769231;0.2861470113085622;0.4;0.4;0.4;0.75;0.4;0.4;0.0;0.4;0.8;0.4;0.75;0.0;0.8;0.4;0.007978723404255319;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.21794871794871795;0.033319870759289175;0.2;1.0;0.2;0.5;0.6;0.2;0.5;0.6;0.6;0.8;1.0;0.0;1.0;0.6;0.05939716312056738;0.08609865470852018;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.358974358974359;0.036954765751211635;0.8;1.0;0.8;0.0;1.0;0.8;1.0;1.0;0.6;0.2;1.0;0.75;0.2;1.0;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6282051282051282;0.15932956381260097;0.2;0.4;0.2;0.5;0.2;1.0;0.75;0.6;0.2;0.8;0.75;0.75;0.4;0.8;0.13652482269503546;0.13094170403587443;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.6538461538461539;0.12318255250403877;0.4;0.4;0.4;0.25;0.8;0.8;0.75;0.4;0.4;0.4;0.25;0.5;0.4;0.4;0.01773049645390071;0.017040358744394617;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.5941033925686591;1.0;1.0;1.0;1.0;0.6;1.0;1.0;0.8;0.8;0.8;0.75;1.0;0.8;1.0;0.028368794326241134;0.017937219730941704;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.20512820512820512;0.026050080775444264;1.0;1.0;1.0;0.5;0.6;1.0;0.5;0.6;0.8;0.4;1.0;1.0;1.0;0.6;0.0;0.0;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.28205128205128205;0.14075121163166399;1.0;1.0;1.0;0.5;0.8;1.0;0.75;0.8;0.8;0.8;1.0;1.0;1.0;0.8;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.32051282051282054;0.061995153473344104;0.2;0.2;0.2;0.0;0.2;0.2;0.0;0.2;0.2;0.2;0.25;0.25;0.4;0.2;8.865248226950354E-4;0.003587443946188341;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.47435897435897434;0.015549273021001616;0.2;0.2;0.2;0.25;1.0;0.2;1.0;1.0;0.6;0.4;0.75;0.5;0.8;1.0;0.09574468085106383;0.11659192825112108;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6538461538461539;0.31462035541195477;0.8;0.8;0.8;0.75;0.4;0.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.32051282051282054;0.07835218093699516;0.8;0.8;0.8;0.75;0.8;0.8;0.75;0.8;0.2;0.6;0.75;0.25;0.8;0.8;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5897435897435898;0.7340468497576736;0.8;0.8;0.8;0.75;0.4;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;0.0026595744680851063;0.0;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.23076923076923078;0.23021001615508885;0.8;0.8;0.8;1.0;0.8;0.8;0.75;0.8;1.0;1.0;1.0;1.0;1.0;0.8;0.018617021276595744;0.01883408071748879;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.1794871794871795;0.19406300484652667;0.4;1.0;0.4;0.5;1.0;0.4;1.0;1.0;1.0;1.0;0.75;0.5;1.0;1.0;0.01773049645390071;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.38461538461538464;0.03251211631663974;0.4;0.8;0.8;0.75;0.4;0.4;0.25;0.4;0.4;0.4;0.75;0.25;0.8;0.4;0.07358156028368794;0.06726457399103139;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.44871794871794873;0.5169628432956381;0.8;0.8;0.8;0.75;0.6;0.8;1.0;0.4;0.4;0.4;0.25;0.5;0.4;1.0;0.0035460992907801418;0.02062780269058296;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6153846153846154;0.012924071082390954;0.6;0.2;0.2;0.0;0.6;0.8;0.5;0.8;0.8;0.8;0.5;0.0;0.8;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.6794871794871795;0.21365105008077545;0.2;0.8;0.2;0.5;0.4;0.2;1.0;0.6;0.6;0.2;0.5;0.25;0.6;1.0;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.44871794871794873;0.07996768982229402;0.6;0.6;0.6;0.5;0.8;0.4;0.75;1.0;1.0;0.6;1.0;0.5;1.0;0.6;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.9230769230769231;0.36732633279483035;0.6;0.4;0.4;0.25;0.4;0.8;0.5;0.6;0.6;0.6;0.5;0.5;0.6;0.8;0.01152482269503546;0.007174887892376682;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.358974358974359;0.14923263327948302;0.4;0.8;0.4;0.5;0.8;0.4;0.75;0.8;1.0;1.0;1.0;0.5;0.8;0.8;0.0070921985815602835;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6282051282051282;0.5452342487883683;0.4;0.4;0.4;0.25;0.4;1.0;0.75;0.8;0.8;0.8;0.75;0.75;0.8;0.8;0.016843971631205674;0.008968609865470852;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.41025641025641024;0.13893376413570274;0.2;0.8;0.2;0.25;0.6;0.2;0.75;0.6;0.6;0.6;0.75;0.5;1.0;0.6;0.007978723404255319;0.007174887892376682;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5641025641025641;0.5117124394184168;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.8;0.6;0.75;1.0;1.0;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.358974358974359;0.2007269789983845;0.4;0.8;0.4;0.5;0.4;0.4;0.25;0.4;1.0;1.0;1.0;1.0;1.0;0.4;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.1282051282051282;0.3033117932148627;0.8;1.0;1.0;0.75;1.0;0.8;1.0;1.0;0.6;0.2;1.0;1.0;0.4;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.6282051282051282;0.15105008077544427;0.2;0.8;0.2;0.75;0.8;0.2;0.75;0.8;0.6;0.6;0.75;0.75;0.8;0.8;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.41639741518578355;0.8;0.8;0.8;0.75;0.4;0.8;1.0;0.8;0.8;0.8;0.75;0.75;0.8;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.23076923076923078;0.46668012924071084;0.4;0.4;0.4;0.75;0.4;0.4;0.25;0.4;0.2;1.0;0.75;0.75;0.6;0.4;0.01773049645390071;0.029596412556053813;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.1282051282051282;0.10460420032310178;0.4;0.4;0.4;0.25;0.6;0.4;0.5;0.6;0.4;0.4;0.5;0.5;0.6;0.6;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.46153846153846156;0.31421647819063003;0.8;0.8;0.8;0.75;0.6;1.0;0.75;0.8;0.8;0.8;0.75;1.0;0.8;0.8;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.34615384615384615;0.04745557350565428;0.8;0.8;0.8;0.75;1.0;0.8;1.0;1.0;0.8;0.4;1.0;0.75;0.8;1.0;0.0;0.0;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.28205128205128205;0.13731825525040386;0.8;0.8;0.8;0.5;1.0;0.8;0.25;1.0;0.6;0.6;1.0;0.5;1.0;1.0;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.7435897435897436;0.06340872374798061;0.0;0.0;0.0;0.25;0.4;1.0;0.25;0.4;0.4;0.4;0.25;0.25;0.4;0.4;0.0;0.0;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.19230769230769232;0.07794830371567044;0.8;0.4;0.8;1.0;0.8;0.8;0.75;0.8;0.6;0.4;1.0;1.0;0.8;0.8;0.0;0.0;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.6282051282051282;0.020395799676898224;0.2;0.6;0.2;0.5;1.0;0.2;1.0;1.0;0.8;0.6;0.5;0.25;0.8;1.0;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.46153846153846156;0.22011308562197093;0.2;0.4;0.4;0.25;0.2;0.2;0.0;0.2;0.4;0.8;0.75;0.0;0.6;0.2;0.1702127659574468;0.16591928251121077;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3076923076923077;0.17467689822294022;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.4;1.0;0.5;0.75;1.0;1.0;0.0;0.006278026905829596;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.24358974358974358;0.07996768982229402;0.8;0.8;0.8;0.75;0.6;0.8;0.5;0.6;0.4;0.6;0.5;0.25;0.6;0.6;0.02304964539007092;0.02600896860986547;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.5294830371567044;0.0;1.0;0.0;0.25;1.0;1.0;1.0;1.0;1.0;0.4;0.5;0.25;0.4;1.0;0.0;0.0;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.24358974358974358;0.09975767366720517;0.4;0.2;0.4;0.5;0.6;0.4;0.5;0.6;0.6;1.0;0.5;0.5;0.8;0.6;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.4230769230769231;0.05573505654281099;0.6;0.6;0.8;1.0;0.6;0.8;0.5;0.6;0.4;1.0;0.0;0.25;0.4;0.6;0.015957446808510637;0.008071748878923767;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.5897435897435898;0.05512924071082391;1.0;1.0;1.0;1.0;0.8;0.6;0.75;0.8;0.8;1.0;0.75;0.25;0.8;0.6;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.3519789983844911;0.6;0.2;0.6;0.5;1.0;0.8;1.0;0.8;0.8;0.8;0.75;1.0;0.8;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.7435897435897436;0.21506462035541196;0.8;0.2;0.8;0.5;0.8;0.8;0.75;0.8;0.4;0.4;0.0;0.25;0.6;0.8;0.013297872340425532;0.029596412556053813;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.24358974358974358;0.26736672051696286;0.8;0.8;0.8;0.0;0.2;0.8;0.0;0.2;0.6;1.0;1.0;0.5;0.8;0.2;0.0;0.0;"satisfied"
