@relation airplane_classification_preprocess_train

@attribute 'Gender = Female' numeric
@attribute 'Gender = Male' numeric
@attribute 'Customer Type = Loyal Customer' numeric
@attribute 'Customer Type = disloyal Customer' numeric
@attribute 'Type of Travel = Business travel' numeric
@attribute 'Type of Travel = Personal Travel' numeric
@attribute 'Class = Eco' numeric
@attribute 'Class = Business' numeric
@attribute 'Class = Eco Plus' numeric
@attribute Age numeric
@attribute 'Flight Distance' numeric
@attribute 'Inflight wifi service' numeric
@attribute 'Departure/Arrival time convenient' numeric
@attribute 'Ease of Online booking' numeric
@attribute 'Gate location' numeric
@attribute 'Food and drink' numeric
@attribute 'Online boarding' numeric
@attribute 'Seat comfort' numeric
@attribute 'Inflight entertainment' numeric
@attribute 'On-board service' numeric
@attribute 'Leg room service' numeric
@attribute 'Baggage handling' numeric
@attribute 'Checkin service' numeric
@attribute 'Inflight service' numeric
@attribute Cleanliness numeric
@attribute 'Departure Delay in Minutes' numeric
@attribute 'Arrival Delay in Minutes' numeric
@attribute satisfaction {'neutral or dissatisfied',satisfied}

@data
1,0,1,0,1,0,0,1,0,0.679487,0.314822,0.8,0.8,0.8,0.75,1,0.8,0.75,0.8,0.8,0.8,0.75,1,0.8,0.6,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.474359,0.082795,0.6,0.6,0.2,0.5,0.8,1,1,1,1,0.8,1,0.5,1,0.6,0.011525,0.016143,satisfied
0,1,1,0,0,1,1,0,0,0.448718,0.084006,0.6,0.2,0.6,0.75,0.4,0.6,0.25,0.4,0.4,0.6,0.5,0.25,0.8,0.4,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.512821,0.081785,1,1,1,0.75,0.4,1,0.25,0.4,1,1,1,1,0.8,0.4,0.016844,0.007175,satisfied
0,1,1,0,0,1,1,0,0,0.448718,0.110258,0.6,0.4,0.6,0.75,1,0.6,1,1,0.6,0.8,0.5,0.5,0.6,1,0.000887,0,'neutral or dissatisfied'
0,1,1,0,0,1,0,1,0,0.230769,0.096123,0.4,0.8,0.4,0.25,0.6,0.4,0.5,0.6,0.4,0.6,1,0.5,0.4,0.6,0.004433,0.001794,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.782051,0.167811,0.4,1,0.4,0.25,1,0.8,0.75,1,1,0.4,1,0.75,1,1,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.166667,0.149435,1,1,1,0,0.2,1,1,0.2,1,0.8,0.75,1,0.8,0.2,0.034574,0.03139,satisfied
1,0,0,1,1,0,0,1,0,0.24359,0.059774,0.6,0.6,0.6,0.5,1,0.6,0.75,1,0.4,0.8,0.75,0.25,0.6,1,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.615385,0.180533,0.2,1,0.2,0.5,0.4,1,0.75,0.8,0.8,0.2,0.75,0.5,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.217949,0.23546,0.4,0.4,0.4,0.25,0.4,0.4,0.25,0.4,0.8,1,0.75,1,1,0.4,0.003546,0,satisfied
0,1,1,0,1,0,0,0,1,0.282051,0.149435,0.8,0.2,0.2,0,0.8,0.8,0.75,0.8,0.6,1,1,1,1,0.8,0.016844,0.005381,satisfied
1,0,1,0,0,1,1,0,0,0.141026,0.142771,0.2,0.8,0.2,0.5,0.6,0.2,0.5,0.6,1,0.4,1,0.5,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.358974,0.486874,0.6,0.6,0.6,0,0.6,0.2,0.75,0.4,0.6,0.6,0.25,0.75,1,0.8,0,0.005381,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.794872,0.048263,0.4,0.6,0.6,0.5,0.4,0.4,0.25,0.4,0.4,0.4,0.75,0,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.384615,0.799677,0.4,0.4,0.4,0.25,0.6,0.4,0.25,1,1,1,1,0.25,1,0.8,0,0,satisfied
0,1,1,0,0,1,0,1,0,0.294872,0.080372,0.4,0.6,0.4,0.5,1,0.4,1,1,0.2,0.2,0,0.5,0.8,1,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,1,0,0.474359,0.061793,0.2,0.8,0.2,0.5,1,0.8,0.75,0.4,0.4,0.2,0.25,0.75,0.4,1,0.000887,0,'neutral or dissatisfied'
0,1,0,1,0,1,0,1,0,0.230769,0.335824,0.8,1,1,0.75,0.4,1,0.25,0.4,0.4,0.6,0.75,0,0.8,0.4,0.025709,0.024215,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.410256,0.786551,1,1,1,1,0.6,1,1,1,1,1,1,0.75,1,0.6,0.013298,0,satisfied
1,0,0,1,1,0,1,0,0,0.230769,0.047254,0.2,0.4,0.2,0.5,0.8,0.2,1,0.8,0.8,0.2,0.5,0.5,0.8,0.8,0.075355,0.071749,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.205128,0.286955,0.4,0.4,0.4,0.5,0.2,0.4,0,0.2,0.8,0.6,0.5,0.5,1,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.564103,0.147011,0.6,1,1,1,0.4,0.6,0.25,0.4,0.6,0.4,0.5,0.75,0.6,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.5,0.303716,0.6,0.6,0.6,0.5,0.6,1,0.75,0.4,0.4,0.6,0.25,0.5,0.4,0.8,0,0,satisfied
1,0,1,0,0,1,0,0,1,0.782051,0.213045,0.6,0.6,0.4,0.5,0.6,0.8,0.75,0.2,0.2,0.4,0,0.25,0.2,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.512821,0.521002,0.6,0.6,1,0.5,0.6,0.6,0.25,0.6,0.6,0.6,0.5,0.25,0.6,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.230769,0.055937,1,0.8,1,0.25,0.6,1,0.5,0.6,0.8,0.4,1,0.5,1,0.6,0,0.002691,satisfied
1,0,1,0,0,1,1,0,0,0.615385,0.032108,0.4,1,0.4,0.5,0.4,0.8,0.75,0.2,0.2,0.4,0,0.5,0.2,0.8,0.028369,0.0287,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.474359,0.776454,0.4,0.4,0.4,0.25,0.6,1,1,1,1,1,0.75,0.5,1,0.8,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.294872,0.039378,0.8,0.2,0.8,0.75,0.8,0.8,0.75,0.8,0.6,0.4,1,0.75,0.8,0.8,0.00266,0,satisfied
1,0,1,0,1,0,0,1,0,0.230769,0.100565,0.2,0.2,0.8,0,0.8,0.8,0.75,0.8,0.6,0.4,0.75,1,0.8,0.8,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.448718,0.296648,1,1,1,1,0.6,0.8,1,0.4,0.4,0.4,0.25,0.5,0.4,1,0.001773,0,satisfied
1,0,0,1,1,0,1,0,0,0.166667,0.042003,0.2,0.8,0.2,0.25,0.8,0.2,0.75,0.8,1,0.4,0.75,1,1,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,0,1,0.679487,0.041801,1,0.8,0.8,0.75,0.2,1,1,0.8,0.8,1,0.75,0.5,0.8,0.4,0,0.009865,satisfied
1,0,1,0,1,0,0,1,0,0.525641,0.713247,1,1,1,1,1,0.8,1,0.8,0.8,0.8,0.75,1,0.8,1,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.602564,0.4792,0.4,0.6,0.4,0.5,1,0.4,1,1,0.4,0.2,0.75,0.75,0.8,1,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.320513,0.168619,0.6,0.8,0.6,0.5,0.6,0.6,0.5,0.6,0.6,1,0.75,0,0.8,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.128205,0.067246,0,1,0,0.75,1,0,1,1,1,0.6,1,1,0.8,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.269231,0.624596,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.8,0.6,0.75,1,1,0.8,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.576923,0.44689,0.4,0.4,0.4,0.25,0.4,0.8,0.75,1,1,0.8,1,1,1,0.6,0.021277,0.015247,satisfied
0,1,1,0,1,0,1,0,0,0.435897,0.19164,0.8,0.2,0.2,0,0.8,0.8,0.75,0.8,0.4,0.8,0.75,0.25,0.6,0.8,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,0,1,0.269231,0.286147,0,0,0,0.5,1,0,1,1,0.6,0.2,0.25,0.5,1,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.423077,0.492932,0.4,1,1,1,0.4,0.2,0.25,0.4,0.4,0.4,0.25,0.75,0.4,0.6,0.003546,0.013453,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.435897,0.341276,0.8,1,1,1,0.8,0.8,0.75,0.8,0.2,0.4,0.5,0.75,0.8,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.448718,0.509895,0.2,0.2,0.2,0,0.4,0.8,1,0.8,0.8,1,1,0.5,0.8,0.6,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.564103,0.0208,0.4,0.4,1,0.25,1,0.8,1,1,1,1,0.75,1,1,0.6,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.615385,0.364095,0.6,0.6,0.6,0.5,0.4,0.4,0.75,1,1,1,1,0,1,1,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.371795,0.116922,0.6,0,0.6,0.75,0.4,0.6,0.25,0.4,0.8,0.2,0.5,0,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.294872,0.054321,0.8,0.6,0.8,0.5,0.6,0.8,0.5,0.6,0.6,1,0.75,0.25,0.8,0.6,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.205128,0.082593,0,0,0,0.75,0.2,0,0,0.2,1,0.8,0.75,0.75,0.8,0.2,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.141026,0.286955,0.6,0.2,0.6,0.25,0.4,0.6,1,0.4,0.8,0.6,0.25,0.25,0.6,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.371795,0.078352,0.4,0.6,0.4,0.5,0.6,0.4,0.5,0.6,0.4,0.4,0.5,0.25,0.6,0.6,0.019504,0.019731,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.115385,0.187601,0.2,0.2,0.2,0.75,0.2,0.6,0.5,0.6,0.6,1,1,0.5,1,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.538462,0.046042,0.2,0.2,0.2,0,1,1,1,0.8,0.8,0.8,0.75,0.75,0.8,1,0.013298,0.010762,satisfied
0,1,1,0,1,0,0,1,0,0.435897,0.481826,0.6,0.6,0.6,0.5,1,0.8,0.75,1,1,1,1,0.75,1,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.5,0.556341,0.6,0.6,0.6,0.5,0.8,0.4,0,0.8,0.8,0.8,0.75,1,0.8,0.8,0,0.003587,satisfied
1,0,1,0,1,0,0,1,0,0.346154,0.222132,0.2,0.2,0.2,0,0.6,0.6,0.5,0.2,0.2,0.2,0,0.5,0.2,0.8,0.012411,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.807692,0.120557,0.2,1,0.2,0.5,1,1,0.75,1,1,0.2,1,0.5,1,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.474359,0.061995,0.2,0.2,0.2,0,0.4,0.8,0.75,0.8,0.8,0.8,0.75,0.75,0.8,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.410256,0.599556,1,1,1,1,0.8,1,0.75,1,1,1,1,1,1,0.8,0.039007,0.095964,satisfied
1,0,1,0,1,0,1,0,0,0.628205,0.109855,0.8,0.8,0.8,0.75,0.8,0.2,1,0.8,0.8,0.8,0.75,0.5,0.8,1,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.384615,0.084208,0.8,0.8,1,0,1,1,0.25,1,0.6,0.4,0.75,1,0.8,1,0,0.006278,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.782051,0.132876,0.4,0.6,0.4,0,0.4,0.4,1,0.4,1,0.4,1,0.25,0.8,0.4,0.085993,0.086099,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.012821,0.075323,0.2,1,0.2,0.5,0.8,0.2,0.75,0.8,0.6,1,1,0.5,0.8,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,0,1,0.487179,0.123586,0.8,0.2,0.2,0,0.2,0.8,0.25,0.8,0.8,0.8,0.75,0.75,0.8,1,0.007092,0,satisfied
1,0,1,0,1,0,0,1,0,0.371795,0.559572,0.2,0.2,0.2,0,1,1,1,0.8,0.8,0.8,0.75,1,0.8,1,0.028369,0.013453,satisfied
0,1,1,0,1,0,1,0,0,0.435897,0.014338,0.6,0.2,1,0,0.6,0.6,0.5,0.6,0.2,1,0.75,1,0.6,0.6,0.000887,0.005381,satisfied
0,1,1,0,1,0,0,1,0,0.371795,0.087036,0.4,0.4,0.4,0.25,0.8,1,0.75,0.6,0.6,0.4,0.5,0.75,0.6,0.4,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.064103,0.521607,0.8,0.4,0.8,0.5,0.8,0.8,0.75,0.8,0.4,0.4,0,0.75,0.4,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.666667,0.426696,1,1,1,1,0.8,0.8,1,1,1,1,1,0.5,1,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.269231,0.037359,0,0.8,0,0.25,0.8,0.8,0.75,0.8,0.4,0.8,0,1,0.6,0.8,0,0.061883,satisfied
0,1,1,0,1,0,0,0,1,0.410256,0.200727,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.8,1,0.5,0,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.24359,0.540388,0.6,0.6,0.6,0.5,1,1,1,1,0.8,0.8,0.75,0.5,1,1,0.005319,0,satisfied
0,1,1,0,1,0,0,1,0,0.5,0.075323,0.2,0.2,0.2,0,1,1,1,0.8,0.8,0.8,0.75,1,0.8,0.6,0.006206,0,satisfied
0,1,1,0,1,0,1,0,0,0.628205,0.161147,0.2,0.6,0.6,0.5,0.2,0.2,0,0.2,0.2,0.4,0.75,0.5,0.6,0.2,0.005319,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.217949,0.193861,0.8,0.8,0.8,1,0.8,0.8,0.75,0.8,0.6,0.4,0.75,0.75,0.8,0.8,0,0.007175,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.128205,0.015145,0.6,0.8,0.4,0.5,1,0.4,1,1,0.2,1,0.75,0.5,0.6,1,0,0.005381,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.217949,0.223546,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.8,0.8,0.75,0.5,0.8,0.6,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.525641,0.090872,0.4,1,0.4,0.5,1,0.2,0.5,0.8,0.8,0.4,0.75,1,0.8,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.217949,0.712641,1,1,1,1,1,1,1,1,0.8,0.4,1,0.75,1,1,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.166667,0.109451,0.6,0.8,0.6,0.75,0.8,0.6,0.75,0.8,0.6,0.6,1,0.75,0.8,0.8,0.000887,0.024215,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.051282,0.022011,0.4,0,0,0,0.6,0,0.5,0.6,0.6,0.6,1,0.75,1,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,0,1,0.346154,0.129039,0.2,0.8,0.8,0.75,0.2,0.2,0,0.2,0.4,0.2,0.5,0.75,0.8,0.2,0.030142,0.047534,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.423077,0.112278,0.2,0.2,0.2,0,0.4,1,0.75,0.8,0.8,0.8,0.75,1,0.8,0.6,0,0.005381,satisfied
1,0,0,1,1,0,1,0,0,0.141026,0.095113,0.2,0.8,0.2,0.5,0.8,0.2,0.75,0.8,0.6,0.8,0.75,0.75,1,0.8,0,0.043946,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.692308,0.113691,0.8,0.8,0.8,0,0.2,0.4,0.25,0.6,0.6,0.8,0.5,0.25,0.6,1,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,0,1,0.358974,0.314822,0.8,0.8,0.8,0.75,1,0.8,1,1,0.4,0.8,0,1,0.4,1,0.010638,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.384615,0.232633,0.2,0.2,0.2,0.5,0.2,0.2,0,0.2,0.2,0.4,0.25,0.5,0.6,0.2,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.282051,0.372173,0.8,0.8,0.8,1,0.6,0.8,0.5,0.6,0.2,0.2,0.75,0,0.6,0.6,0.000887,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.410256,0.521607,1,1,1,0.25,0.4,1,0.25,0.4,0.6,0.6,0.75,0.5,0.8,0.4,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.512821,0.202342,0.2,0.8,0.4,0.25,0.6,0.4,0.5,0.6,0.6,0.6,1,0.5,1,0.6,0,0.002691,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.730769,0.147617,0.4,0.6,0.4,0.5,0.4,0.8,0.5,1,1,0.4,1,0.5,1,0.2,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.333333,0.022213,0.6,0.6,0.6,0.75,1,0.6,1,1,0.6,0.6,0.5,0.25,0.8,1,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.423077,0.286147,0.4,0.4,0.4,0.75,0.4,0.4,0,0.4,0.8,0.4,0.75,0,0.8,0.4,0.007979,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.217949,0.03332,0.2,1,0.2,0.5,0.6,0.2,0.5,0.6,0.6,0.8,1,0,1,0.6,0.059397,0.086099,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.358974,0.036955,0.8,1,0.8,0,1,0.8,1,1,0.6,0.2,1,0.75,0.2,1,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,1,0,0.628205,0.15933,0.2,0.4,0.2,0.5,0.2,1,0.75,0.6,0.2,0.8,0.75,0.75,0.4,0.8,0.136525,0.130942,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.653846,0.123183,0.4,0.4,0.4,0.25,0.8,0.8,0.75,0.4,0.4,0.4,0.25,0.5,0.4,0.4,0.01773,0.01704,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.666667,0.594103,1,1,1,1,0.6,1,1,0.8,0.8,0.8,0.75,1,0.8,1,0.028369,0.017937,satisfied
0,1,1,0,0,1,1,0,0,0.205128,0.02605,1,1,1,0.5,0.6,1,0.5,0.6,0.8,0.4,1,1,1,0.6,0,0,satisfied
1,0,0,1,1,0,0,1,0,0.282051,0.140751,1,1,1,0.5,0.8,1,0.75,0.8,0.8,0.8,1,1,1,0.8,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.320513,0.061995,0.2,0.2,0.2,0,0.2,0.2,0,0.2,0.2,0.2,0.25,0.25,0.4,0.2,0.000887,0.003587,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.474359,0.015549,0.2,0.2,0.2,0.25,1,0.2,1,1,0.6,0.4,0.75,0.5,0.8,1,0.095745,0.116592,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.653846,0.31462,0.8,0.8,0.8,0.75,0.4,0.6,1,1,1,1,1,1,1,0.8,0,0,satisfied
1,0,1,0,1,0,1,0,0,0.320513,0.078352,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.2,0.6,0.75,0.25,0.8,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.589744,0.734047,0.8,0.8,0.8,0.75,0.4,1,1,1,1,1,1,0.5,1,1,0.00266,0,satisfied
1,0,0,1,1,0,0,1,0,0.230769,0.23021,0.8,0.8,0.8,1,0.8,0.8,0.75,0.8,1,1,1,1,1,0.8,0.018617,0.018834,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.179487,0.194063,0.4,1,0.4,0.5,1,0.4,1,1,1,1,0.75,0.5,1,1,0.01773,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.384615,0.032512,0.4,0.8,0.8,0.75,0.4,0.4,0.25,0.4,0.4,0.4,0.75,0.25,0.8,0.4,0.073582,0.067265,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.448718,0.516963,0.8,0.8,0.8,0.75,0.6,0.8,1,0.4,0.4,0.4,0.25,0.5,0.4,1,0.003546,0.020628,satisfied
0,1,1,0,1,0,0,1,0,0.615385,0.012924,0.6,0.2,0.2,0,0.6,0.8,0.5,0.8,0.8,0.8,0.5,0,0.8,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.679487,0.213651,0.2,0.8,0.2,0.5,0.4,0.2,1,0.6,0.6,0.2,0.5,0.25,0.6,1,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,1,0,0.448718,0.079968,0.6,0.6,0.6,0.5,0.8,0.4,0.75,1,1,0.6,1,0.5,1,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.923077,0.367326,0.6,0.4,0.4,0.25,0.4,0.8,0.5,0.6,0.6,0.6,0.5,0.5,0.6,0.8,0.011525,0.007175,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.358974,0.149233,0.4,0.8,0.4,0.5,0.8,0.4,0.75,0.8,1,1,1,0.5,0.8,0.8,0.007092,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.628205,0.545234,0.4,0.4,0.4,0.25,0.4,1,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.016844,0.008969,satisfied
0,1,1,0,0,1,1,0,0,0.410256,0.138934,0.2,0.8,0.2,0.25,0.6,0.2,0.75,0.6,0.6,0.6,0.75,0.5,1,0.6,0.007979,0.007175,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.564103,0.511712,1,1,1,1,1,1,1,0.6,0.8,0.6,0.75,1,1,1,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.358974,0.200727,0.4,0.8,0.4,0.5,0.4,0.4,0.25,0.4,1,1,1,1,1,0.4,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.128205,0.303312,0.8,1,1,0.75,1,0.8,1,1,0.6,0.2,1,1,0.4,1,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.628205,0.15105,0.2,0.8,0.2,0.75,0.8,0.2,0.75,0.8,0.6,0.6,0.75,0.75,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.5,0.416397,0.8,0.8,0.8,0.75,0.4,0.8,1,0.8,0.8,0.8,0.75,0.75,0.8,1,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.230769,0.46668,0.4,0.4,0.4,0.75,0.4,0.4,0.25,0.4,0.2,1,0.75,0.75,0.6,0.4,0.01773,0.029596,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.128205,0.104604,0.4,0.4,0.4,0.25,0.6,0.4,0.5,0.6,0.4,0.4,0.5,0.5,0.6,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.461538,0.314216,0.8,0.8,0.8,0.75,0.6,1,0.75,0.8,0.8,0.8,0.75,1,0.8,0.8,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.346154,0.047456,0.8,0.8,0.8,0.75,1,0.8,1,1,0.8,0.4,1,0.75,0.8,1,0,0,satisfied
0,1,0,1,1,0,0,1,0,0.282051,0.137318,0.8,0.8,0.8,0.5,1,0.8,0.25,1,0.6,0.6,1,0.5,1,1,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.74359,0.063409,0,0,0,0.25,0.4,1,0.25,0.4,0.4,0.4,0.25,0.25,0.4,0.4,0,0,satisfied
0,1,0,1,1,0,0,1,0,0.192308,0.077948,0.8,0.4,0.8,1,0.8,0.8,0.75,0.8,0.6,0.4,1,1,0.8,0.8,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.628205,0.020396,0.2,0.6,0.2,0.5,1,0.2,1,1,0.8,0.6,0.5,0.25,0.8,1,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.461538,0.220113,0.2,0.4,0.4,0.25,0.2,0.2,0,0.2,0.4,0.8,0.75,0,0.6,0.2,0.170213,0.165919,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.307692,0.174677,1,1,1,1,1,1,1,1,0.4,1,0.5,0.75,1,1,0,0.006278,satisfied
1,0,0,1,1,0,0,1,0,0.24359,0.079968,0.8,0.8,0.8,0.75,0.6,0.8,0.5,0.6,0.4,0.6,0.5,0.25,0.6,0.6,0.02305,0.026009,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.333333,0.529483,0,1,0,0.25,1,1,1,1,1,0.4,0.5,0.25,0.4,1,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.24359,0.099758,0.4,0.2,0.4,0.5,0.6,0.4,0.5,0.6,0.6,1,0.5,0.5,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.423077,0.055735,0.6,0.6,0.8,1,0.6,0.8,0.5,0.6,0.4,1,0,0.25,0.4,0.6,0.015957,0.008072,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.589744,0.055129,1,1,1,1,0.8,0.6,0.75,0.8,0.8,1,0.75,0.25,0.8,0.6,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.333333,0.351979,0.6,0.2,0.6,0.5,1,0.8,1,0.8,0.8,0.8,0.75,1,0.8,1,0,0,satisfied
0,1,1,0,0,1,0,0,1,0.74359,0.215065,0.8,0.2,0.8,0.5,0.8,0.8,0.75,0.8,0.4,0.4,0,0.25,0.6,0.8,0.013298,0.029596,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.24359,0.267367,0.8,0.8,0.8,0,0.2,0.8,0,0.2,0.6,1,1,0.5,0.8,0.2,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.423077,0.662359,1,1,1,1,0.4,0.8,1,1,1,1,1,1,1,0.8,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.205128,0.072698,1,0.6,1,0.25,0.4,1,0,0.4,0.6,0.2,0.75,0.5,1,0.4,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.038462,0.230816,0.6,0.8,0.6,0.5,0.6,0.6,0.5,0.6,0.6,1,0.75,0,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.653846,0.472334,0.8,0.8,0.8,0.75,0.6,1,0.75,0.8,0.8,0.8,0.75,1,0.8,1,0.00266,0,satisfied
1,0,0,1,1,0,0,1,0,0.282051,0.17185,0.6,0.8,0.8,0.75,0.6,0.8,0.5,0.6,0.6,0.8,0.75,0.75,0.8,0.6,0.008865,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.294872,0.107229,0.4,0.6,0.4,0.75,0.8,0.4,0.75,0.8,0.2,0.4,0.75,0.5,0.8,0.8,0,0,'neutral or dissatisfied'
